Order ID,Order Date,Customer ID,Ship Date,Ship Mode,Segment
CA-2015-141012,06-09-2015,TG-21640,06-11-2015,Second Class,Consumer
CA-2015-141012,06-09-2015,TG-21640,06-11-2015,Second Class,Consumer
CA-2017-127922,10/27/2017,SH-19975,11-03-2017,Standard Class,Corporate
CA-2017-127922,10/27/2017,SH-19975,11-03-2017,Standard Class,Corporate
CA-2016-146318,1/22/2016,MC-17275,1/27/2016,Standard Class,Consumer
CA-2014-135993,5/28/2014,PJ-18835,06-02-2014,Standard Class,Corporate
CA-2014-135993,5/28/2014,PJ-18835,06-02-2014,Standard Class,Corporate
CA-2014-126802,12/29/2014,ZC-21910,01-05-2015,Standard Class,Consumer
CA-2016-143924,7/28/2016,SC-20680,08-03-2016,Standard Class,Home Office
CA-2016-143924,7/28/2016,SC-20680,08-03-2016,Standard Class,Home Office
CA-2016-141551,9/24/2016,BP-11230,9/30/2016,Standard Class,Consumer
CA-2016-141551,9/24/2016,BP-11230,9/30/2016,Standard Class,Consumer
CA-2014-164315,04-02-2014,RD-19585,04-08-2014,Standard Class,Consumer
CA-2014-164315,04-02-2014,RD-19585,04-08-2014,Standard Class,Consumer
CA-2014-164315,04-02-2014,RD-19585,04-08-2014,Standard Class,Consumer
CA-2015-131072,11-05-2015,KL-16645,11-05-2015,Same Day,Consumer
CA-2014-131541,7/28/2014,CK-12205,7/28/2014,Same Day,Consumer
CA-2014-131541,7/28/2014,CK-12205,7/28/2014,Same Day,Consumer
CA-2014-131541,7/28/2014,CK-12205,7/28/2014,Same Day,Consumer
CA-2015-119550,12/26/2015,RB-19705,12/31/2015,Standard Class,Home Office
US-2015-138093,12-10-2015,KM-16225,12/16/2015,Standard Class,Corporate
US-2015-138093,12-10-2015,KM-16225,12/16/2015,Standard Class,Corporate
US-2015-138093,12-10-2015,KM-16225,12/16/2015,Standard Class,Corporate
US-2015-138093,12-10-2015,KM-16225,12/16/2015,Standard Class,Corporate
US-2015-138093,12-10-2015,KM-16225,12/16/2015,Standard Class,Corporate
CA-2016-126165,05-05-2016,AH-10465,05-07-2016,Second Class,Consumer
CA-2017-126123,10/14/2017,AG-10765,10/18/2017,Standard Class,Home Office
CA-2017-126123,10/14/2017,AG-10765,10/18/2017,Standard Class,Home Office
CA-2016-143441,11-05-2016,EB-14170,11-05-2016,Same Day,Consumer
CA-2017-148320,11-03-2017,PG-18895,11-08-2017,Standard Class,Consumer
CA-2016-125661,11/24/2016,CA-12055,11/26/2016,First Class,Home Office
CA-2016-125661,11/24/2016,CA-12055,11/26/2016,First Class,Home Office
US-2014-123519,12/14/2014,SS-20875,12/21/2014,Standard Class,Consumer
US-2014-123519,12/14/2014,SS-20875,12/21/2014,Standard Class,Consumer
US-2014-123519,12/14/2014,SS-20875,12/21/2014,Standard Class,Consumer
CA-2014-155593,11-03-2014,RP-19390,11-08-2014,Standard Class,Consumer
CA-2017-136000,9/22/2017,SC-20440,9/25/2017,Second Class,Corporate
US-2015-160857,05-08-2015,NW-18400,5/15/2015,Standard Class,Consumer
US-2015-160857,05-08-2015,NW-18400,5/15/2015,Standard Class,Consumer
US-2015-160857,05-08-2015,NW-18400,5/15/2015,Standard Class,Consumer
US-2015-160857,05-08-2015,NW-18400,5/15/2015,Standard Class,Consumer
US-2015-160857,05-08-2015,NW-18400,5/15/2015,Standard Class,Consumer
CA-2017-115805,7/31/2017,KW-16435,7/31/2017,Same Day,Consumer
US-2014-143707,03-01-2014,HR-14770,03-05-2014,Standard Class,Home Office
CA-2017-116939,9/25/2017,AG-10900,9/29/2017,Standard Class,Consumer
CA-2015-124107,10-09-2015,BM-11650,10-12-2015,Second Class,Corporate
CA-2015-124107,10-09-2015,BM-11650,10-12-2015,Second Class,Corporate
CA-2015-124107,10-09-2015,BM-11650,10-12-2015,Second Class,Corporate
CA-2015-124107,10-09-2015,BM-11650,10-12-2015,Second Class,Corporate
CA-2017-126550,3/29/2017,RD-19720,04-02-2017,Second Class,Consumer
CA-2015-138674,11/14/2015,KB-16585,11/17/2015,First Class,Corporate
CA-2015-138674,11/14/2015,KB-16585,11/17/2015,First Class,Corporate
CA-2015-138674,11/14/2015,KB-16585,11/17/2015,First Class,Corporate
CA-2016-165820,9/26/2016,DW-13585,9/30/2016,Standard Class,Corporate
CA-2014-103191,9/22/2014,VG-21805,9/27/2014,Standard Class,Corporate
CA-2015-103933,9/25/2015,DR-12880,9/27/2015,First Class,Corporate
CA-2015-110548,05-04-2015,AH-10690,05-08-2015,Standard Class,Corporate
CA-2017-117324,12-08-2017,JP-15520,12/13/2017,Standard Class,Consumer
CA-2017-117324,12-08-2017,JP-15520,12/13/2017,Standard Class,Consumer
CA-2017-117324,12-08-2017,JP-15520,12/13/2017,Standard Class,Consumer
CA-2017-117324,12-08-2017,JP-15520,12/13/2017,Standard Class,Consumer
CA-2017-117324,12-08-2017,JP-15520,12/13/2017,Standard Class,Consumer
CA-2017-143574,6/29/2017,DR-12880,07-02-2017,First Class,Corporate
CA-2017-143574,6/29/2017,DR-12880,07-02-2017,First Class,Corporate
CA-2017-143574,6/29/2017,DR-12880,07-02-2017,First Class,Corporate
CA-2014-111773,6/29/2014,JK-15625,07-03-2014,Standard Class,Consumer
CA-2014-148614,1/20/2014,MV-17485,1/25/2014,Standard Class,Consumer
CA-2014-148614,1/20/2014,MV-17485,1/25/2014,Standard Class,Consumer
CA-2017-156139,12/31/2016,BP-11155,01-06-2017,Standard Class,Consumer
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
US-2017-147886,3/28/2017,DH-13075,3/31/2017,First Class,Corporate
CA-2016-113733,12-08-2016,LH-16900,12-12-2016,Standard Class,Consumer
CA-2016-113733,12-08-2016,LH-16900,12-12-2016,Standard Class,Consumer
CA-2016-113733,12-08-2016,LH-16900,12-12-2016,Standard Class,Consumer
CA-2017-104913,11/18/2017,DK-13090,11/22/2017,Standard Class,Consumer
CA-2014-145800,5/30/2014,SS-20410,06-05-2014,Standard Class,Consumer
CA-2016-125850,1/22/2016,FP-14320,1/28/2016,Standard Class,Consumer
CA-2016-125850,1/22/2016,FP-14320,1/28/2016,Standard Class,Consumer
CA-2016-118514,02-03-2016,LC-17050,02-10-2016,Standard Class,Consumer
CA-2015-150749,3/29/2015,AS-10240,04-03-2015,Second Class,Consumer
CA-2014-163748,10/14/2014,HG-15025,10/18/2014,Standard Class,Consumer
CA-2014-163748,10/14/2014,HG-15025,10/18/2014,Standard Class,Consumer
CA-2015-119634,08-11-2015,BW-11065,8/16/2015,Standard Class,Consumer
CA-2015-149300,11/22/2015,BH-11710,11/23/2015,First Class,Consumer
US-2016-111528,12/30/2016,JP-16135,12/30/2016,Same Day,Home Office
US-2016-111528,12/30/2016,JP-16135,12/30/2016,Same Day,Home Office
CA-2017-158169,08-12-2017,JM-16195,8/15/2017,First Class,Consumer
CA-2017-158169,08-12-2017,JM-16195,8/15/2017,First Class,Consumer
CA-2015-162047,11-03-2015,FH-14365,11-05-2015,First Class,Corporate
CA-2015-117772,09-10-2015,MC-17575,09-12-2015,Second Class,Consumer
US-2014-126340,11-08-2014,EB-13870,11/14/2014,Standard Class,Consumer
CA-2016-149685,10-08-2016,PM-19135,10/15/2016,Standard Class,Home Office
CA-2017-126396,09-08-2017,AR-10345,09-12-2017,Second Class,Corporate
CA-2015-154900,2/25/2015,SS-20875,03-01-2015,Standard Class,Consumer
CA-2015-154900,2/25/2015,SS-20875,03-01-2015,Standard Class,Consumer
CA-2015-103835,9/24/2015,SC-20440,9/28/2015,Standard Class,Corporate
CA-2015-103835,9/24/2015,SC-20440,9/28/2015,Standard Class,Corporate
CA-2015-158939,11/26/2015,EA-14035,12-01-2015,Standard Class,Corporate
CA-2016-117408,8/31/2016,TP-21130,09-06-2016,Standard Class,Consumer
CA-2016-142398,04-12-2016,BP-11290,4/16/2016,Standard Class,Consumer
CA-2016-142398,04-12-2016,BP-11290,4/16/2016,Standard Class,Consumer
CA-2016-105277,12-04-2016,LM-17065,12-08-2016,Standard Class,Consumer
CA-2016-112060,12-04-2016,KT-16465,12-09-2016,Standard Class,Consumer
CA-2014-105270,11-11-2014,AP-10915,11/18/2014,Standard Class,Consumer
CA-2014-105270,11-11-2014,AP-10915,11/18/2014,Standard Class,Consumer
US-2015-159513,04-02-2015,JD-15790,04-09-2015,Standard Class,Consumer
CA-2015-155586,12-12-2015,XP-21865,12/16/2015,Second Class,Consumer
CA-2015-155586,12-12-2015,XP-21865,12/16/2015,Second Class,Consumer
CA-2015-155586,12-12-2015,XP-21865,12/16/2015,Second Class,Consumer
CA-2017-141117,10-02-2017,JK-16090,10-08-2017,Standard Class,Consumer
CA-2017-141117,10-02-2017,JK-16090,10-08-2017,Standard Class,Consumer
CA-2017-141117,10-02-2017,JK-16090,10-08-2017,Standard Class,Consumer
CA-2017-141117,10-02-2017,JK-16090,10-08-2017,Standard Class,Consumer
CA-2017-115070,04-10-2017,MG-18205,4/14/2017,Second Class,Corporate
CA-2017-115070,04-10-2017,MG-18205,4/14/2017,Second Class,Corporate
CA-2017-140186,9/29/2017,PG-18820,10-02-2017,First Class,Consumer
CA-2017-140186,9/29/2017,PG-18820,10-02-2017,First Class,Consumer
CA-2017-140186,9/29/2017,PG-18820,10-02-2017,First Class,Consumer
CA-2017-140186,9/29/2017,PG-18820,10-02-2017,First Class,Consumer
CA-2017-140186,9/29/2017,PG-18820,10-02-2017,First Class,Consumer
CA-2014-124856,9/29/2014,LD-17005,10-03-2014,Second Class,Consumer
CA-2014-124856,9/29/2014,LD-17005,10-03-2014,Second Class,Consumer
CA-2014-124856,9/29/2014,LD-17005,10-03-2014,Second Class,Consumer
CA-2014-124856,9/29/2014,LD-17005,10-03-2014,Second Class,Consumer
CA-2014-166716,8/20/2014,CR-12730,8/25/2014,Second Class,Consumer
CA-2014-123225,07-11-2014,MN-17935,7/14/2014,First Class,Consumer
CA-2014-123225,07-11-2014,MN-17935,7/14/2014,First Class,Consumer
CA-2015-163440,3/22/2015,RD-19900,3/24/2015,First Class,Consumer
US-2017-106796,05-12-2017,JP-16135,5/19/2017,Standard Class,Home Office
CA-2017-113873,11/13/2017,KE-16420,11/19/2017,Standard Class,Corporate
CA-2017-113873,11/13/2017,KE-16420,11/19/2017,Standard Class,Corporate
CA-2016-149783,09-04-2016,DL-13315,09-07-2016,Second Class,Consumer
CA-2016-149783,09-04-2016,DL-13315,09-07-2016,Second Class,Consumer
CA-2016-149783,09-04-2016,DL-13315,09-07-2016,Second Class,Consumer
CA-2016-125017,02-06-2016,KB-16240,02-11-2016,Standard Class,Corporate
US-2015-163279,3/22/2015,JD-16150,3/26/2015,Standard Class,Corporate
US-2015-163279,3/22/2015,JD-16150,3/26/2015,Standard Class,Corporate
US-2015-163279,3/22/2015,JD-16150,3/26/2015,Standard Class,Corporate
CA-2015-150196,07-02-2015,SR-20740,07-03-2015,First Class,Home Office
US-2015-106495,6/15/2015,AC-10450,6/17/2015,First Class,Consumer
CA-2014-124730,11/26/2014,LS-17245,11/26/2014,Same Day,Consumer
CA-2014-124730,11/26/2014,LS-17245,11/26/2014,Same Day,Consumer
CA-2014-124730,11/26/2014,LS-17245,11/26/2014,Same Day,Consumer
CA-2014-124730,11/26/2014,LS-17245,11/26/2014,Same Day,Consumer
CA-2014-124730,11/26/2014,LS-17245,11/26/2014,Same Day,Consumer
CA-2017-117632,05-12-2017,CS-12175,5/18/2017,Standard Class,Corporate
CA-2017-117632,05-12-2017,CS-12175,5/18/2017,Standard Class,Corporate
CA-2017-117632,05-12-2017,CS-12175,5/18/2017,Standard Class,Corporate
CA-2017-117632,05-12-2017,CS-12175,5/18/2017,Standard Class,Corporate
CA-2014-115056,05-02-2014,AR-10510,05-02-2014,Same Day,Consumer
CA-2017-161067,09-03-2017,KB-16405,09-06-2017,Second Class,Home Office
CA-2017-161067,09-03-2017,KB-16405,09-06-2017,Second Class,Home Office
CA-2017-161067,09-03-2017,KB-16405,09-06-2017,Second Class,Home Office
CA-2017-161067,09-03-2017,KB-16405,09-06-2017,Second Class,Home Office
CA-2016-122063,12-03-2016,MM-17920,12-07-2016,Standard Class,Consumer
CA-2016-122063,12-03-2016,MM-17920,12-07-2016,Standard Class,Consumer
CA-2015-111206,7/18/2015,RF-19735,7/22/2015,Standard Class,Consumer
CA-2016-142895,7/21/2016,BP-11290,7/26/2016,Standard Class,Consumer
CA-2016-142895,7/21/2016,BP-11290,7/26/2016,Standard Class,Consumer
CA-2015-101868,06-09-2015,MJ-17740,6/16/2015,Standard Class,Consumer
CA-2015-101868,06-09-2015,MJ-17740,6/16/2015,Standard Class,Consumer
CA-2015-101868,06-09-2015,MJ-17740,6/16/2015,Standard Class,Consumer
CA-2017-133207,11/27/2017,DO-13645,12-03-2017,Standard Class,Consumer
CA-2015-132948,3/27/2015,MV-17485,04-03-2015,Standard Class,Consumer
CA-2015-134992,9/22/2015,MG-17875,9/26/2015,Second Class,Home Office
CA-2015-134992,9/22/2015,MG-17875,9/26/2015,Second Class,Home Office
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-126725,11/17/2015,BS-11665,11/21/2015,Standard Class,Consumer
CA-2015-121783,11-10-2015,PO-19180,11/14/2015,Standard Class,Home Office
CA-2015-121783,11-10-2015,PO-19180,11/14/2015,Standard Class,Home Office
CA-2015-121783,11-10-2015,PO-19180,11/14/2015,Standard Class,Home Office
CA-2015-121783,11-10-2015,PO-19180,11/14/2015,Standard Class,Home Office
CA-2015-121783,11-10-2015,PO-19180,11/14/2015,Standard Class,Home Office
US-2014-138835,09-10-2014,DA-13450,9/14/2014,Standard Class,Home Office
CA-2015-112214,08-05-2015,AH-10690,08-11-2015,Standard Class,Corporate
CA-2015-112214,08-05-2015,AH-10690,08-11-2015,Standard Class,Corporate
CA-2015-112214,08-05-2015,AH-10690,08-11-2015,Standard Class,Corporate
CA-2015-112214,08-05-2015,AH-10690,08-11-2015,Standard Class,Corporate
US-2017-153255,09-03-2017,JK-15730,09-07-2017,Second Class,Consumer
CA-2015-108119,11-01-2015,MS-17530,11-08-2015,Standard Class,Consumer
CA-2015-157434,4/29/2015,JK-15640,05-04-2015,Second Class,Home Office
CA-2016-101525,05-01-2016,CM-12235,05-04-2016,Second Class,Consumer
CA-2016-101525,05-01-2016,CM-12235,05-04-2016,Second Class,Consumer
CA-2016-101525,05-01-2016,CM-12235,05-04-2016,Second Class,Consumer
US-2014-117968,08-05-2014,RS-19420,08-07-2014,Second Class,Corporate
US-2014-117968,08-05-2014,RS-19420,08-07-2014,Second Class,Corporate
US-2014-117968,08-05-2014,RS-19420,08-07-2014,Second Class,Corporate
CA-2016-158211,01-04-2016,BP-11185,01-08-2016,Standard Class,Corporate
CA-2016-158211,01-04-2016,BP-11185,01-08-2016,Standard Class,Corporate
CA-2016-152247,11-07-2016,MA-17995,11-12-2016,Standard Class,Home Office
CA-2016-128223,6/14/2016,EB-13705,6/14/2016,Same Day,Corporate
CA-2016-154235,9/24/2016,RD-19900,9/28/2016,Standard Class,Consumer
CA-2017-129910,3/30/2017,ME-17320,04-03-2017,Standard Class,Home Office
CA-2017-133095,06-04-2017,EH-14005,06-04-2017,Same Day,Home Office
CA-2017-133095,06-04-2017,EH-14005,06-04-2017,Same Day,Home Office
CA-2015-130554,04-07-2015,FM-14290,04-09-2015,First Class,Home Office
CA-2014-152443,5/21/2014,FG-14260,5/26/2014,Standard Class,Home Office
CA-2014-152443,5/21/2014,FG-14260,5/26/2014,Standard Class,Home Office
CA-2014-152443,5/21/2014,FG-14260,5/26/2014,Standard Class,Home Office
CA-2016-133319,09-05-2016,MV-17485,09-11-2016,Standard Class,Consumer
CA-2016-133935,9/18/2016,JW-15220,9/22/2016,Standard Class,Corporate
CA-2016-133935,9/18/2016,JW-15220,9/22/2016,Standard Class,Corporate
CA-2016-133935,9/18/2016,JW-15220,9/22/2016,Standard Class,Corporate
CA-2016-136301,3/13/2016,EH-13765,3/15/2016,Second Class,Corporate
CA-2016-136301,3/13/2016,EH-13765,3/15/2016,Second Class,Corporate
US-2014-109456,10/16/2014,LS-17245,10/17/2014,Same Day,Consumer
US-2014-109456,10/16/2014,LS-17245,10/17/2014,Same Day,Consumer
CA-2017-151596,10-08-2017,BP-11050,10-11-2017,First Class,Corporate
CA-2015-147879,05-07-2015,CC-12220,05-12-2015,Standard Class,Consumer
CA-2016-166625,4/14/2016,JM-15580,4/17/2016,First Class,Consumer
CA-2016-146157,11/21/2016,RD-19720,11/26/2016,Standard Class,Consumer
CA-2016-146157,11/21/2016,RD-19720,11/26/2016,Standard Class,Consumer
CA-2016-146157,11/21/2016,RD-19720,11/26/2016,Standard Class,Consumer
CA-2017-159954,09-10-2017,SS-20410,9/14/2017,Standard Class,Consumer
CA-2017-100825,09-09-2017,KD-16495,9/14/2017,Standard Class,Corporate
CA-2014-168305,11-01-2014,PL-18925,11-08-2014,Standard Class,Home Office
CA-2014-168305,11-01-2014,PL-18925,11-08-2014,Standard Class,Home Office
CA-2016-167682,04-03-2016,ZD-21925,04-09-2016,Standard Class,Consumer
CA-2016-167682,04-03-2016,ZD-21925,04-09-2016,Standard Class,Consumer
CA-2017-108000,01-12-2017,LS-16945,1/16/2017,Standard Class,Corporate
CA-2015-146465,11/20/2015,PB-18805,11/24/2015,Standard Class,Home Office
CA-2016-159639,11/27/2016,PC-18745,12-02-2016,Standard Class,Corporate
US-2017-153948,11-06-2017,FM-14290,11-06-2017,Same Day,Home Office
US-2017-153948,11-06-2017,FM-14290,11-06-2017,Same Day,Home Office
US-2017-153948,11-06-2017,FM-14290,11-06-2017,Same Day,Home Office
US-2017-153948,11-06-2017,FM-14290,11-06-2017,Same Day,Home Office
US-2017-153948,11-06-2017,FM-14290,11-06-2017,Same Day,Home Office
US-2016-113985,12-02-2016,KD-16495,12-07-2016,Standard Class,Corporate
US-2016-113985,12-02-2016,KD-16495,12-07-2016,Standard Class,Corporate
US-2016-113985,12-02-2016,KD-16495,12-07-2016,Standard Class,Corporate
US-2016-113985,12-02-2016,KD-16495,12-07-2016,Standard Class,Corporate
CA-2016-155383,12/17/2016,SC-20680,12/22/2016,Standard Class,Home Office
CA-2014-120432,8/24/2014,DW-13585,8/26/2014,Second Class,Corporate
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
US-2015-126977,9/17/2015,PF-19120,9/23/2015,Standard Class,Consumer
CA-2016-130288,11/26/2016,DK-13225,11/30/2016,Second Class,Corporate
CA-2017-146458,11/19/2017,RB-19435,11/22/2017,Second Class,Consumer
CA-2017-150420,06-03-2017,GD-14590,06-08-2017,Standard Class,Corporate
US-2014-118997,04-08-2014,RA-19885,04-12-2014,Standard Class,Corporate
CA-2014-114314,10-11-2014,DB-13555,10/15/2014,Standard Class,Corporate
CA-2014-114314,10-11-2014,DB-13555,10/15/2014,Standard Class,Corporate
US-2017-169551,07-07-2017,RL-19615,07-09-2017,First Class,Consumer
US-2017-169551,07-07-2017,RL-19615,07-09-2017,First Class,Consumer
US-2017-169551,07-07-2017,RL-19615,07-09-2017,First Class,Consumer
US-2017-169551,07-07-2017,RL-19615,07-09-2017,First Class,Consumer
US-2017-169551,07-07-2017,RL-19615,07-09-2017,First Class,Consumer
US-2017-169551,07-07-2017,RL-19615,07-09-2017,First Class,Consumer
CA-2016-103107,07-04-2016,RB-19465,07-04-2016,Same Day,Home Office
CA-2016-103107,07-04-2016,RB-19465,07-04-2016,Same Day,Home Office
CA-2016-103107,07-04-2016,RB-19465,07-04-2016,Same Day,Home Office
CA-2017-122077,5/19/2017,JF-15295,5/25/2017,Standard Class,Consumer
CA-2017-122077,5/19/2017,JF-15295,5/25/2017,Standard Class,Consumer
CA-2017-112431,10-12-2017,RW-19690,10/14/2017,Second Class,Consumer
CA-2017-112431,10-12-2017,RW-19690,10/14/2017,Second Class,Consumer
CA-2016-151092,08-06-2016,VG-21790,8/13/2016,Standard Class,Consumer
CA-2014-104178,8/25/2014,JM-15265,8/29/2014,Standard Class,Corporate
CA-2014-104178,8/25/2014,JM-15265,8/29/2014,Standard Class,Corporate
CA-2014-104178,8/25/2014,JM-15265,8/29/2014,Standard Class,Corporate
CA-2014-104178,8/25/2014,JM-15265,8/29/2014,Standard Class,Corporate
CA-2015-115924,9/14/2015,BE-11455,9/18/2015,Second Class,Home Office
CA-2017-161046,03-05-2017,CB-12535,03-05-2017,Same Day,Corporate
CA-2017-161046,03-05-2017,CB-12535,03-05-2017,Same Day,Corporate
CA-2017-161046,03-05-2017,CB-12535,03-05-2017,Same Day,Corporate
CA-2017-161046,03-05-2017,CB-12535,03-05-2017,Same Day,Corporate
US-2017-141698,4/15/2017,SD-20485,4/21/2017,Standard Class,Home Office
US-2014-105151,3/30/2014,SG-20890,3/31/2014,First Class,Corporate
CA-2014-155796,11-11-2014,TS-21430,11/15/2014,Second Class,Corporate
CA-2014-155796,11-11-2014,TS-21430,11/15/2014,Second Class,Corporate
CA-2016-127138,03-12-2016,DK-13225,3/15/2016,Second Class,Corporate
CA-2016-127138,03-12-2016,DK-13225,3/15/2016,Second Class,Corporate
CA-2016-127138,03-12-2016,DK-13225,3/15/2016,Second Class,Corporate
CA-2016-127138,03-12-2016,DK-13225,3/15/2016,Second Class,Corporate
CA-2017-150602,02-09-2017,ML-17395,2/14/2017,Second Class,Corporate
CA-2014-140732,11-11-2014,MA-17560,11/13/2014,Second Class,Home Office
CA-2014-140732,11-11-2014,MA-17560,11/13/2014,Second Class,Home Office
CA-2014-140732,11-11-2014,MA-17560,11/13/2014,Second Class,Home Office
CA-2017-119011,8/20/2017,LR-17035,8/25/2017,Standard Class,Corporate
CA-2017-119011,8/20/2017,LR-17035,8/25/2017,Standard Class,Corporate
CA-2017-119011,8/20/2017,LR-17035,8/25/2017,Standard Class,Corporate
CA-2016-166912,1/15/2016,BE-11335,1/17/2016,First Class,Home Office
CA-2014-141726,7/20/2014,CC-12145,7/22/2014,First Class,Consumer
CA-2014-141726,7/20/2014,CC-12145,7/22/2014,First Class,Consumer
CA-2014-141726,7/20/2014,CC-12145,7/22/2014,First Class,Consumer
CA-2014-141726,7/20/2014,CC-12145,7/22/2014,First Class,Consumer
CA-2017-115105,02-06-2017,BD-11770,02-11-2017,Standard Class,Consumer
CA-2015-143980,12/25/2015,JK-15640,12/29/2015,Standard Class,Home Office
CA-2016-135636,10-08-2016,DB-13615,10/13/2016,Standard Class,Consumer
CA-2017-102155,7/13/2017,RR-19525,7/17/2017,Standard Class,Corporate
CA-2017-102155,7/13/2017,RR-19525,7/17/2017,Standard Class,Corporate
CA-2017-116953,4/24/2017,SV-20935,4/25/2017,First Class,Consumer
CA-2014-117765,09-07-2014,RB-19465,9/13/2014,Standard Class,Home Office
CA-2014-117765,09-07-2014,RB-19465,9/13/2014,Standard Class,Home Office
CA-2014-117765,09-07-2014,RB-19465,9/13/2014,Standard Class,Home Office
CA-2014-117765,09-07-2014,RB-19465,9/13/2014,Standard Class,Home Office
CA-2016-114895,11/21/2016,MV-18190,11/28/2016,Standard Class,Consumer
CA-2017-112984,9/16/2017,EH-14185,9/18/2017,Second Class,Consumer
CA-2016-163776,7/19/2016,JS-16030,7/25/2016,Standard Class,Consumer
CA-2016-163776,7/19/2016,JS-16030,7/25/2016,Standard Class,Consumer
CA-2016-163776,7/19/2016,JS-16030,7/25/2016,Standard Class,Consumer
CA-2016-163776,7/19/2016,JS-16030,7/25/2016,Standard Class,Consumer
CA-2016-163776,7/19/2016,JS-16030,7/25/2016,Standard Class,Consumer
CA-2016-163776,7/19/2016,JS-16030,7/25/2016,Standard Class,Consumer
US-2017-163300,9/15/2017,ES-14020,9/21/2017,Standard Class,Consumer
US-2017-163300,9/15/2017,ES-14020,9/21/2017,Standard Class,Consumer
US-2017-163300,9/15/2017,ES-14020,9/21/2017,Standard Class,Consumer
CA-2016-162187,12-11-2016,NS-18640,12-11-2016,Same Day,Corporate
CA-2016-162187,12-11-2016,NS-18640,12-11-2016,Same Day,Corporate
CA-2016-162187,12-11-2016,NS-18640,12-11-2016,Same Day,Corporate
CA-2016-162187,12-11-2016,NS-18640,12-11-2016,Same Day,Corporate
CA-2016-162187,12-11-2016,NS-18640,12-11-2016,Same Day,Corporate
US-2014-112991,12-10-2014,SH-19975,12/14/2014,Standard Class,Corporate
US-2014-112991,12-10-2014,SH-19975,12/14/2014,Standard Class,Corporate
US-2014-112991,12-10-2014,SH-19975,12/14/2014,Standard Class,Corporate
CA-2014-124079,12/13/2014,RF-19345,12/17/2014,Standard Class,Corporate
CA-2014-124079,12/13/2014,RF-19345,12/17/2014,Standard Class,Corporate
US-2017-146878,9/21/2017,DL-12865,9/27/2017,Standard Class,Consumer
CA-2017-107244,09-07-2017,AG-10390,09-11-2017,Standard Class,Consumer
CA-2015-100657,11-02-2015,SW-20245,11-07-2015,Standard Class,Consumer
CA-2017-129581,12-11-2017,KN-16390,12/18/2017,Standard Class,Corporate
CA-2017-129028,04-01-2017,GB-14530,04-03-2017,First Class,Corporate
CA-2015-135580,12/30/2015,CL-12565,01-03-2016,Standard Class,Consumer
CA-2015-135580,12/30/2015,CL-12565,01-03-2016,Standard Class,Consumer
CA-2015-135580,12/30/2015,CL-12565,01-03-2016,Standard Class,Consumer
CA-2015-135580,12/30/2015,CL-12565,01-03-2016,Standard Class,Consumer
CA-2015-135580,12/30/2015,CL-12565,01-03-2016,Standard Class,Consumer
CA-2016-159016,03-10-2016,KF-16285,03-11-2016,First Class,Home Office
CA-2016-159016,03-10-2016,KF-16285,03-11-2016,First Class,Home Office
CA-2014-102652,04-06-2014,AY-10555,04-12-2014,Standard Class,Corporate
CA-2014-102652,04-06-2014,AY-10555,04-12-2014,Standard Class,Corporate
CA-2014-102652,04-06-2014,AY-10555,04-12-2014,Standard Class,Corporate
CA-2014-102652,04-06-2014,AY-10555,04-12-2014,Standard Class,Corporate
CA-2014-152422,10-05-2014,BD-11635,10-10-2014,Second Class,Consumer
US-2016-156692,8/13/2016,HG-15025,8/13/2016,Same Day,Consumer
US-2016-156692,8/13/2016,HG-15025,8/13/2016,Same Day,Consumer
CA-2014-130869,11/17/2014,CB-12025,11/21/2014,Standard Class,Consumer
US-2017-128832,4/24/2017,LS-16945,4/27/2017,First Class,Corporate
CA-2017-139717,8/24/2017,DM-13015,8/26/2017,Second Class,Consumer
